resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,time_y,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,full_name
22675,932,4,1,14,13,\N,R,20,0.0,44,\N,\N,41,18,1:19.580,197.280,5,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22677,933,1,131,44,1,2,2,2,18.0,71,+8.800,5425730,60,2,1:11.475,217.888,1,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22681,933,807,10,27,5,6,6,6,8.0,71,+1:04.075,5481005,62,12,1:12.541,214.686,1,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22683,933,830,5,33,7,8,8,8,4.0,70,\N,\N,64,9,1:12.349,215.256,11,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22691,933,832,5,55,12,\N,R,16,0.0,35,\N,\N,28,15,1:13.234,212.655,75,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22695,933,4,1,14,19,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22696,934,1,131,44,1,1,1,1,25.0,52,1:31:27.729,5487729,29,1,1:37.093,218.425,1,2015,9,9,British Grand Prix,2015-07-05,12:00:00,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22702,934,807,10,27,9,7,7,7,6.0,52,+1:18.744,5566473,32,9,1:38.296,215.752,1,2015,9,9,British Grand Prix,2015-07-05,12:00:00,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22705,934,4,1,14,17,10,10,10,1.0,51,\N,\N,30,12,1:38.883,214.471,11,2015,9,9,British Grand Prix,2015-07-05,12:00:00,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22709,934,832,5,55,8,\N,R,14,0.0,31,\N,\N,26,11,1:38.697,214.875,10,2015,9,9,British Grand Prix,2015-07-05,12:00:00,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22711,934,830,5,33,13,\N,R,16,0.0,3,\N,\N,3,16,2:20.776,150.647,20,2015,9,9,British Grand Prix,2015-07-05,12:00:00,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22719,936,830,5,33,9,4,4,4,12.0,69,+44.251,6414236,62,11,1:27.650,179.938,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22720,936,4,1,14,15,5,5,5,10.0,69,+49.079,6419064,67,10,1:27.311,180.637,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22721,936,1,131,44,1,6,6,6,8.0,69,+52.025,6422010,68,3,1:25.727,183.974,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22732,936,832,5,55,12,\N,R,17,0.0,60,\N,\N,38,18,1:28.611,177.986,10,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22735,936,807,10,27,11,\N,R,20,0.0,41,\N,\N,38,13,1:28.074,179.072,33,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22736,937,1,131,44,1,1,1,1,25.0,43,1:23:40.387,5020387,34,2,1:52.504,224.120,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22743,937,830,5,33,18,8,8,8,4.0,43,+56.076,5076463,36,4,1:53.276,222.592,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22748,937,4,1,14,20,13,13,13,0.0,42,\N,\N,34,5,1:53.692,221.778,11,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22752,937,832,5,55,10,\N,R,17,0.0,32,\N,\N,25,11,1:54.680,219.867,131,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22755,937,807,10,27,11,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,75,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22756,938,1,131,44,1,1,1,1,25.0,53,1:18:00.688,4680688,48,1,1:26.672,240.617,1,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22762,938,807,10,27,9,7,7,7,6.0,52,\N,\N,36,14,1:28.913,234.552,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22766,938,832,5,55,17,11,11,11,0.0,52,\N,\N,38,5,1:27.510,238.313,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22767,938,830,5,33,20,12,12,12,0.0,52,\N,\N,35,4,1:27.390,238.640,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22773,938,4,1,14,16,18,18,18,0.0,47,\N,\N,42,15,1:29.285,233.575,16,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22783,939,830,5,33,8,8,8,8,4.0,61,+51.450,7333568,43,4,1:50.298,165.315,1,2015,13,15,Singapore Grand Prix,2015-09-20,12:00:00,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22784,939,832,5,55,14,9,9,9,2.0,61,+52.860,7334978,43,6,1:50.401,165.161,1,2015,13,15,Singapore Grand Prix,2015-09-20,12:00:00,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22792,939,4,1,14,12,\N,R,17,0.0,33,\N,\N,27,16,1:53.325,160.900,6,2015,13,15,Singapore Grand Prix,2015-09-20,12:00:00,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22793,939,1,131,44,5,\N,R,18,0.0,32,\N,\N,24,14,1:52.505,162.072,37,2015,13,15,Singapore Grand Prix,2015-09-20,12:00:00,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22795,939,807,10,27,11,\N,R,20,0.0,12,\N,\N,6,18,1:53.868,160.132,4,2015,13,15,Singapore Grand Prix,2015-09-20,12:00:00,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22796,940,1,131,44,2,1,1,1,25.0,53,1:28:06.508,5286508,33,1,1:36.145,217.434,1,2015,14,22,Japanese Grand Prix,2015-09-27,05:00:00,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22801,940,807,10,27,13,6,6,6,8.0,53,+55.559,5342067,43,9,1:38.331,212.600,1,2015,14,22,Japanese Grand Prix,2015-09-27,05:00:00,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22804,940,830,5,33,17,9,9,9,2.0,53,+1:35.315,5381823,32,7,1:38.237,212.803,1,2015,14,22,Japanese Grand Prix,2015-09-27,05:00:00,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22805,940,832,5,55,10,10,10,10,1.0,52,\N,\N,16,13,1:38.686,211.835,11,2015,14,22,Japanese Grand Prix,2015-09-27,05:00:00,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22806,940,4,1,14,12,11,11,11,0.0,52,\N,\N,45,16,1:39.614,209.862,11,2015,14,22,Japanese Grand Prix,2015-09-27,05:00:00,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22816,941,1,131,44,2,1,1,1,25.0,53,1:37:11.024,5831024,44,3,1:40.573,209.328,1,2015,15,71,Russian Grand Prix,2015-10-11,11:00:00,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22825,941,830,5,33,9,10,10,10,1.0,53,+1:28.424,5919448,45,15,1:43.265,203.871,1,2015,15,71,Russian Grand Prix,2015-10-11,11:00:00,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22826,941,4,1,14,19,11,11,11,0.0,53,+1:31.210,5922234,29,12,1:42.639,205.115,1,2015,15,71,Russian Grand Prix,2015-10-11,11:00:00,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22831,941,832,5,55,20,\N,R,16,0.0,45,\N,\N,44,11,1:42.258,205.879,23,2015,15,71,Russian Grand Prix,2015-10-11,11:00:00,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22834,941,807,10,27,6,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2015,15,71,Russian Grand Prix,2015-10-11,11:00:00,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22837,942,1,131,44,2,1,1,1,25.0,56,1:50:52.703,6652703,48,2,1:40.738,197.014,1,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22840,942,830,5,33,8,4,4,4,12.0,56,+22.359,6675062,51,9,1:43.172,192.366,1,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22843,942,832,5,55,20,7,7,7,6.0,56,+30.619,6683322,51,5,1:42.660,193.325,1,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22847,942,4,1,14,9,11,11,11,0.0,56,+54.816,6707519,55,11,1:44.323,190.243,1,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22850,942,807,10,27,6,\N,R,14,0.0,35,\N,\N,24,13,1:45.095,188.846,3,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22858,943,1,131,44,2,2,2,2,18.0,71,+1.954,6156992,67,2,1:20.723,191.945,1,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22863,943,807,10,27,10,7,7,7,6.0,71,+25.860,6180898,69,9,1:22.391,188.059,1,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22865,943,830,5,33,8,9,9,9,2.0,71,+35.229,6190267,70,10,1:22.603,187.576,1,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22869,943,832,5,55,11,13,13,13,0.0,71,+48.772,6203810,46,8,1:22.172,188.560,1,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22876,943,4,1,14,18,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,31,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22878,944,1,131,44,2,2,2,2,18.0,71,+7.756,5476846,51,1,1:14.832,207.296,1,2015,18,18,Brazilian Grand Prix,2015-11-15,16:00:00,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22882,944,807,10,27,5,6,6,6,8.0,70,\N,\N,66,16,1:16.774,202.052,11,2015,18,18,Brazilian Grand Prix,2015-11-15,16:00:00,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22885,944,830,5,33,9,9,9,9,2.0,70,\N,\N,56,9,1:15.972,204.185,11,2015,18,18,Brazilian Grand Prix,2015-11-15,16:00:00,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22891,944,4,1,14,20,15,15,15,0.0,70,\N,\N,54,15,1:16.519,202.726,11,2015,18,18,Brazilian Grand Prix,2015-11-15,16:00:00,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22895,944,832,5,55,10,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,31,2015,18,18,Brazilian Grand Prix,2015-11-15,16:00:00,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22898,945,1,131,44,2,2,2,2,18.0,55,+8.271,5918446,44,1,1:44.517,191.302,1,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,13:00:00,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22903,945,807,10,27,7,7,7,7,6.0,55,+1:33.618,6003793,29,16,1:47.064,186.751,1,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,13:00:00,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22907,945,832,5,55,10,11,11,11,0.0,55,+1:43.525,6013700,38,15,1:46.998,186.867,1,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,13:00:00,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22912,945,830,5,33,11,16,16,16,0.0,54,\N,\N,40,6,1:45.746,189.079,11,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,13:00:00,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22913,945,4,1,14,16,17,17,17,0.0,53,\N,\N,52,3,1:44.796,190.793,12,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,13:00:00,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22918,948,1,131,44,1,2,2,2,18.0,57,+8.060,6503625,48,4,1:30.646,210.608,1,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22923,948,807,10,27,10,7,7,7,6.0,57,+1:14.199,6569764,49,16,1:32.833,205.646,1,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22925,948,832,5,55,7,9,9,9,2.0,57,+1:15.680,6571245,23,7,1:31.671,208.253,1,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22926,948,830,5,33,5,10,10,10,1.0,57,+1:16.833,6572398,44,6,1:31.516,208.606,1,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22937,948,4,1,14,11,\N,R,21,0.0,16,\N,\N,14,11,1:32.553,206.268,4,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22941,949,1,131,44,1,3,3,3,15.0,57,+30.148,5644844,43,2,1:34.677,205.785,1,2016,2,3,Bahrain Grand Prix,2016-04-03,15:00:00,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22944,949,830,5,33,10,6,6,6,8.0,57,+1:20.929,5695625,49,7,1:35.504,204.004,1,2016,2,3,Bahrain Grand Prix,2016-04-03,15:00:00,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22953,949,807,10,27,8,15,15,15,0.0,56,\N,\N,53,4,1:35.188,204.681,11,2016,2,3,Bahrain Grand Prix,2016-04-03,15:00:00,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22956,949,832,5,55,11,\N,R,18,0.0,29,\N,\N,22,18,1:38.408,197.983,31,2016,2,3,Bahrain Grand Prix,2016-04-03,15:00:00,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22967,950,1,131,44,22,7,7,7,6.0,56,+1:18.230,6012121,32,10,1:40.662,194.945,1,2016,3,17,Chinese Grand Prix,2016-04-17,06:00:00,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22968,950,830,5,33,9,8,8,8,4.0,56,+1:19.268,6013159,41,5,1:40.399,195.456,1,2016,3,17,Chinese Grand Prix,2016-04-17,06:00:00,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
22969,950,832,5,55,8,9,9,9,2.0,56,+1:24.127,6018018,35,12,1:41.485,193.364,1,2016,3,17,Chinese Grand Prix,2016-04-17,06:00:00,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
22972,950,4,1,14,11,12,12,12,0.0,56,+1:37.253,6031144,36,19,1:42.226,191.962,1,2016,3,17,Chinese Grand Prix,2016-04-17,06:00:00,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22975,950,807,10,27,13,15,15,15,0.0,55,\N,\N,48,1,1:39.824,196.581,11,2016,3,17,Chinese Grand Prix,2016-04-17,06:00:00,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
22984,951,1,131,44,10,2,2,2,18.0,53,+25.022,5587019,36,4,1:40.266,209.969,1,2016,4,71,Russian Grand Prix,2016-05-01,12:00:00,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
22988,951,4,1,14,14,6,6,6,8.0,52,\N,\N,52,5,1:40.347,209.799,11,2016,4,71,Russian Grand Prix,2016-05-01,12:00:00,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
22994,951,832,5,55,11,12,12,12,0.0,52,\N,\N,41,15,1:42.205,205.986,11,2016,4,71,Russian Grand Prix,2016-05-01,12:00:00,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
23001,951,830,5,33,9,\N,R,19,0.0,33,\N,\N,32,13,1:42.029,206.341,131,2016,4,71,Russian Grand Prix,2016-05-01,12:00:00,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
23003,951,807,10,27,13,\N,R,21,0.0,0,\N,\N,\N,0,\N,\N,4,2016,4,71,Russian Grand Prix,2016-05-01,12:00:00,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
23005,952,830,9,33,4,1,1,1,25.0,66,1:41:40.017,6100017,36,6,1:28.816,188.682,1,2016,5,4,Spanish Grand Prix,2016-05-15,12:00:00,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
23010,952,832,5,55,8,6,6,6,8.0,66,+1:01.395,6161412,42,11,1:29.663,186.899,1,2016,5,4,Spanish Grand Prix,2016-05-15,12:00:00,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
23023,952,4,1,14,10,\N,R,19,0.0,45,\N,\N,41,13,1:29.750,186.718,5,2016,5,4,Spanish Grand Prix,2016-05-15,12:00:00,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
23024,952,807,10,27,11,\N,R,20,0.0,20,\N,\N,8,20,1:31.810,182.529,5,2016,5,4,Spanish Grand Prix,2016-05-15,12:00:00,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
23025,952,1,131,44,1,\N,R,21,0.0,0,\N,\N,\N,0,\N,\N,4,2016,5,4,Spanish Grand Prix,2016-05-15,12:00:00,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
23027,953,1,131,44,3,1,1,1,25.0,78,1:59:29.133,7169133,71,1,1:17.939,154.135,1,2016,6,6,Monaco Grand Prix,2016-05-29,12:00:00,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
23031,953,4,1,14,9,5,5,5,10.0,78,+1:25.076,7254209,72,8,1:19.170,151.739,1,2016,6,6,Monaco Grand Prix,2016-05-29,12:00:00,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
23032,953,807,10,27,5,6,6,6,8.0,78,+1:32.999,7262132,74,11,1:19.232,151.620,1,2016,6,6,Monaco Grand Prix,2016-05-29,12:00:00,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
23034,953,832,5,55,6,8,8,8,4.0,77,\N,\N,70,5,1:18.519,152.997,11,2016,6,6,Monaco Grand Prix,2016-05-29,12:00:00,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
23044,953,830,9,33,0,\N,R,18,0.0,34,\N,\N,34,18,1:26.563,138.779,3,2016,6,6,Monaco Grand Prix,2016-05-29,12:00:00,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
23049,954,1,131,44,1,1,1,1,25.0,70,1:31:05.296,5465296,68,2,1:15.981,206.625,1,2016,7,7,Canadian Grand Prix,2016-06-12,18:00:00,http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
